TiempoKey,Fecha,Mes,Dia,Anio
2518,2023-11-23,11,23,2023
2519,2023-11-24,11,24,2023
2520,2023-11-25,11,25,2023
2521,2023-11-26,11,26,2023
2522,2023-11-27,11,27,2023
2523,2023-11-28,11,28,2023
2524,2023-11-29,11,29,2023
2525,2023-11-30,11,30,2023
2526,2023-12-01,12,1,2023
2527,2023-12-02,12,2,2023
2528,2023-12-03,12,3,2023
2529,2023-12-04,12,4,2023
2530,2023-12-05,12,5,2023
2531,2023-12-06,12,6,2023
2532,2023-12-07,12,7,2023
2533,2023-12-08,12,8,2023
2534,2023-12-09,12,9,2023
2535,2023-12-10,12,10,2023
2536,2023-12-11,12,11,2023
2537,2023-12-12,12,12,2023
2538,2023-12-13,12,13,2023
2539,2023-12-14,12,14,2023
2540,2023-12-15,12,15,2023
2541,2023-12-16,12,16,2023
2542,2023-12-17,12,17,2023
2543,2023-12-18,12,18,2023
2544,2023-12-19,12,19,2023
2545,2023-12-20,12,20,2023
2546,2023-12-21,12,21,2023
2547,2023-12-22,12,22,2023
2548,2023-12-23,12,23,2023
2549,2023-12-24,12,24,2023
2550,2023-12-25,12,25,2023
2551,2023-12-26,12,26,2023
2552,2023-12-27,12,27,2023
2553,2023-12-28,12,28,2023
2554,2023-12-29,12,29,2023
2555,2023-12-30,12,30,2023
2556,2023-12-31,12,31,2023
